Gene_name	Single_cell_score	Protein_interaction_score	Genetic_interaction_score	Motif_score	Phylogenetic_tree_score	Publication_score	Protein_atlas_score	Mean_score	Order
PLEKHO1	0	0.0121507188481784	0	0	0.153810623556582	0	0	0.16596134240476	10452
PRKAB1	0.122981630542967	0.0172914075916385	0	0	0.025635103926097	0	0	0.165908142060702	10453
CLEC4M	0	0.0467092568709197	0	0	0.051270207852194	0.0679112716138422	0	0.165890736336956	10454
C15orf40	0.140254331461923	0	0	0	0.025635103926097	0	0	0.16588943538802	10455
ADGRF4	0	0	0	0	0.102540415704388	0.0632747590940217	0	0.16581517479841	10456
ADGRG2	0	0	0	0	0.102540415704388	0.0632747590940217	0	0.16581517479841	10457
ANGPT1	0	0	0	0	0.102540415704388	0.0632747590940217	0	0.16581517479841	10458
APLF	0	0	0	0	0.102540415704388	0.0632747590940217	0	0.16581517479841	10459
BTD	0	0	0	0	0.102540415704388	0.0632747590940217	0	0.16581517479841	10460
C1orf50	0	0	0	0	0.102540415704388	0.0632747590940217	0	0.16581517479841	10461
C4B	0	0	0	0	0.102540415704388	0.0632747590940217	0	0.16581517479841	10462
COLQ	0	0	0	0	0.102540415704388	0.0632747590940217	0	0.16581517479841	10463
CSGALNACT1	0	0	0	0	0.102540415704388	0.0632747590940217	0	0.16581517479841	10464
DCHS2	0	0	0	0	0.102540415704388	0.0632747590940217	0	0.16581517479841	10465
FKRP	0	0	0	0	0.102540415704388	0.0632747590940217	0	0.16581517479841	10466
MCOLN2	0	0	0	0	0.102540415704388	0.0632747590940217	0	0.16581517479841	10467
PCDHGC4	0	0	0	0	0.102540415704388	0.0632747590940217	0	0.16581517479841	10468
RNF175	0	0	0	0	0.102540415704388	0.0632747590940217	0	0.16581517479841	10469
SLCO1C1	0	0	0	0	0.102540415704388	0.0632747590940217	0	0.16581517479841	10470
TIGD4	0	0	0	0	0.102540415704388	0.0632747590940217	0	0.16581517479841	10471
TSPAN15	0	0	0	0	0.102540415704388	0.0632747590940217	0	0.16581517479841	10472
TSPAN18	0	0	0	0	0.102540415704388	0.0632747590940217	0	0.16581517479841	10473
VEPH1	0	0	0	0	0.102540415704388	0.0632747590940217	0	0.16581517479841	10474
VPS37D	0	0	0	0	0.102540415704388	0.0632747590940217	0	0.16581517479841	10475
CABIN1	0.140168345035187	0	0	0	0.025635103926097	0	0	0.165803448961284	10476
RGL2	0.140159928910872	0	0	0	0.025635103926097	0	0	0.165795032836969	10477
MCM6	0	0.0299717731588401	0	0	0.025635103926097	0.110185356353383	0	0.16579223343832	10478
BHMT	0	0.140127770612759	0	0	0.025635103926097	0	0	0.165762874538856	10479
ZNF721	0.135417975204615	0	0	0	0	0.0302736993941224	0	0.165691674598738	10480
TRNT1	0	0.0214084093991715	0	0	0.025635103926097	0.118640173301291	0	0.165683686626559	10481
PSMG3	0.123388895755486	0.0166509850882445	0	0	0.025635103926097	0	0	0.165674984769828	10482
SEPTIN11	0	0.0246343341031563	0	0	0.025635103926097	0.115367340934358	0	0.165636778963612	10483
FEM1B	0	0.0633206475186763	0.0766401505431529	0	0.025635103926097	0	0	0.165595901987926	10484
TUG1	0.131216953946326	0	0	0	0	0.0343647398527876	0	0.165581693799114	10485
MRPL20	0.0766412332758402	0	0	0	0.025635103926097	0.0632747590940217	0	0.165551096295959	10486
PTPN7	0.125811063455406	0.0140492686682063	0	0	0.025635103926097	0	0	0.165495436049709	10487
DMBT1	0	0.113338637995614	0	0	0.051270207852194	0.000818208091733039	0	0.165427053939541	10488
TMEM184B	0.0540918365527213	0.0256900912790058	0	0	0.025635103926097	0.0600019267270895	0	0.165418958484914	10489
ARL8B	0	0.0435074126499292	0	0	0.025635103926097	0.0962758187939209	0	0.165418335369947	10490
VPS33A	0	0.0358466389939616	0	0	0.025635103926097	0.103912427650096	0	0.165394170570155	10491
MAN1B1	0.103981659532115	0	0	0	0.025635103926097	0.035728420005676	0	0.165345183463888	10492
KRTAP13-3	0	0.0115276050610924	0	0	0.153810623556582	0	0	0.165338228617674	10493
B4GAT1	0	0	0	0	0.051270207852194	0.11400366078147	0	0.165273868633664	10494
C3orf52	0	0.0113816860096861	0	0	0.153810623556582	0	0	0.165192309566268	10495
KRTAP3-2	0	0.0113816860096861	0	0	0.153810623556582	0	0	0.165192309566268	10496
SPP1	0	0.00917503259964494	0	0	0.153810623556582	0.00218188824462144	0	0.165167544400848	10497
ERVK3-1	0	0.165150586793609	0	0	0	0	0	0.165150586793609	10498
AASDH	0	0	0	0	0.025635103926097	0.139368111625194	0	0.165003215551291	10499
YJU2B	0.104327113550494	0.0350319426531898	0	0	0.025635103926097	0	0	0.164994160129781	10500
PARP14	0.139347696865164	0	0	0	0.025635103926097	0	0	0.164982800791261	10501
HGF	0	0.0226677275991228	0	0	0.025635103926097	0.035728420005676	0.0808314087759815	0.164862660306877	10502
LEO1	0	0.0130312057212348	0	0	0.025635103926097	0.0452741810758948	0.0808314087759815	0.164771899499208	10503
SOX3	0.0467298235691505	0.0302236367988304	0	0.0125371164632135	0.025635103926097	0.0496379575651377	0	0.164763638322429	10504
PSMD3	0	0.0190498558212967	0	0	0.025635103926097	0.120003853454179	0	0.164688813201573	10505
INS	0	0.0108549681460588	0	0	0.153810623556582	0	0	0.164665591702641	10506
RNF130	0.0962120200961374	0.042816818798343	0	0	0.025635103926097	0	0	0.164663942820577	10507
KBTBD7	0	0.0113816860096861	0	0	0.025635103926097	0.127640462310354	0	0.164657252246137	10508
PEMT	0.105708929624011	0	0	0	0.025635103926097	0.0332737957304769	0	0.164617829280585	10509
PIGG	0	0.0367001303985798	0	0	0.025635103926097	0.10227601146663	0	0.164611245791307	10510
EIF4A3	0	0.0197616086761583	0	0	0.025635103926097	0.119185645362446	0	0.164582357964701	10511
SLC35F5	0.0936180389807416	0	0	0	0.025635103926097	0.0452741810758948	0	0.164527323982733	10512
CD70	0	0.0107042046995858	0	0	0.153810623556582	0	0	0.164514828256168	10513
IHO1	0	0.0107042046995858	0	0	0.153810623556582	0	0	0.164514828256168	10514
ZFP91	0.138872515388406	0	0	0	0.025635103926097	0	0	0.164507619314503	10515
HSPG2	0	0.0243014376963569	0.00493089203862197	0	0.051270207852194	0.0840026974179253	0	0.164505235005098	10516
CDADC1	0	0	0	0	0.025635103926097	0.138822639564039	0	0.164457743490136	10517
C1orf52	0	0	0	0	0.153810623556582	0.0106367051925295	0	0.164447328749111	10518
NUGGC	0	0	0	0	0.153810623556582	0.0106367051925295	0	0.164447328749111	10519
TMEM130	0	0	0	0	0.153810623556582	0.0106367051925295	0	0.164447328749111	10520
CTDSP1	0	0.0536807877471764	0	0	0.025635103926097	0.085093641540236	0	0.164409533213509	10521
SP1	0.105708929624011	0.0330571027487207	0	0	0.025635103926097	0	0	0.164401136298828	10522
FCER1G	0	0.0105782728795906	0	0	0.153810623556582	0	0	0.164388896436173	10523
DDX50	0.0981089412196701	0.00737010815381315	0	0	0.025635103926097	0.0332737957304769	0	0.164387949030057	10524
PEAK1	0.119864527512149	0.0187976277651262	0	0	0.025635103926097	0	0	0.164297259203372	10525
CKMT1B	0	0.0224788298691301	0	0	0.102540415704388	0.0392739884031859	0	0.164293233976704	10526
GDPD2	0	0.0256900912790058	0	0	0.025635103926097	0.112912716659159	0	0.164237911864262	10527
KIF20A	0	0.0213027410408341	0	0	0.025635103926097	0.117276493148402	0	0.164214338115333	10528
CISD3	0	0	0	0	0.051270207852194	0.112912716659159	0	0.164182924511353	10529
NDST4	0	0	0	0	0.051270207852194	0.112912716659159	0	0.164182924511353	10530
CALB1	0	0.042816818798343	0	0	0.051270207852194	0.0700931598584637	0	0.164180186509001	10531
CEMIP	0	0.042816818798343	0	0	0.051270207852194	0.0700931598584637	0	0.164180186509001	10532
NAALAD2	0.0888078094979328	0	0	0	0.025635103926097	0.0496379575651377	0	0.164080870989168	10533
STK16	0.105447942360662	0.0329964475143194	0	0	0.025635103926097	0	0	0.164079493801078	10534
RGPD5	0	0.119887092635361	0	0	0.025635103926097	0.0185460500792822	0	0.16406824664074	10535
PLSCR4	0	0.0260624114424697	0	0	0.025635103926097	0.112367244598004	0	0.164064759966571	10536
SUCO	0.12159981446945	0.0167544073558734	0	0	0.025635103926097	0	0	0.163989325751421	10537
CCNYL1	0	0.0183500651992899	0	0	0.051270207852194	0.0943666665798771	0	0.163986939631361	10538
MEPCE	0.10985437784456	0.0137450169900413	0	0	0.025635103926097	0.0147277456511947	0	0.163962244411893	10539
UQCRC1	0	0.0273655320145932	0.0239500470447353	0	0.025635103926097	0.0870027937542798	0	0.163953476739705	10540
KRTAP3-1	0	0.0101028448850023	0	0	0.153810623556582	0	0	0.163913468441584	10541
UPP2	0.061353435879559	0	0	0	0.102540415704388	0	0	0.163893851583947	10542
BCR	0	0.0572188396668766	0	0	0.025635103926097	0.0810026010815709	0	0.163856544674544	10543
NXF5	0	0.11239414934565	0	0	0.051270207852194	0	0	0.163664357197845	10544
RUFY2	0.107781653734285	0.0302236367988304	0	0	0.025635103926097	0	0	0.163640394459213	10545
GABRB3	0	0	0	0	0.051270207852194	0.112367244598004	0	0.163637452450198	10546
EMB	0	0	0	0	0.153810623556582	0.00981849710079647	0	0.163629120657378	10547
GAP43	0	0	0	0	0.153810623556582	0.00981849710079647	0	0.163629120657378	10548
HLA-DQB2	0	0	0	0	0.153810623556582	0.00981849710079647	0	0.163629120657378	10549
EGR1	0.0761099464149207	0.0326964798096438	0	0	0.025635103926097	0.0291827552718117	0	0.163624285422473	10550
ABCA12	0	0.0642252281975146	0	0	0.025635103926097	0.0736387282559735	0	0.163499060379585	10551
ZNF92	0	0.0745841359713072	0	0	0.025635103926097	0.0632747590940217	0	0.163493998991426	10552
EBLN3P	0.163487114457673	0	0	0	0	0	0	0.163487114457673	10553
CCT6B	0	0.0470145461315139	0	0	0.025635103926097	0.0908210981823673	0	0.163470748239978	10554
CMBL	0	0.0314572546273541	0	0	0.025635103926097	0.106367051925295	0	0.163459410478746	10555
THBS3	0	0.0985373364126251	0	0	0.025635103926097	0.0392739884031859	0	0.163446428741908	10556
SPOPL	0.0614115269084296	0	0	0	0.025635103926097	0.0763660885617503	0	0.163412719396277	10557
LMO1	0	0.0215796766743649	0	0	0.051270207852194	0.0905483621517896	0	0.163398246678349	10558
PCGF1	0.0697817117125823	0.0297732845948743	0	0.0125371164632135	0.051270207852194	0	0	0.163362320622864	10559
KLC4	0.0158345423743736	0.0269745958429561	0	0	0.025635103926097	0.0949121386410325	0	0.163356380784459	10560
KRTAP2-3	0	0.00946477047121267	0	0	0.153810623556582	0	0	0.163275394027795	10561
WDFY3	0.0710252033679131	0.0264456821989766	0	0	0.025635103926097	0.0400921964949189	0	0.163198185987906	10562
B3GALT4	0.111927101954835	0	0	0	0.051270207852194	0	0	0.163197309807029	10563
KRTAP2-4	0	0.00936617911213754	0	0	0.153810623556582	0	0	0.16317680266872	10564
RBM42	0.13749069931489	0	0	0	0.025635103926097	0	0	0.163125803240987	10565
BARD1	0	0.0113457816374158	0	0	0.025635103926097	0.126004046126888	0	0.162984931690401	10566
L3MBTL1	0	0.013521100673161	0	0	0.102540415704388	0.0469105972593609	0	0.16297211363691	10567
ADAMTS20	0	0.0642252281975146	0	0	0.025635103926097	0.0730932561948181	0	0.16295358831843	10568
KRTAP10-8	0	0.00912845883010359	0	0	0.153810623556582	0	0	0.162939082386686	10569
TOMM70	0.129199802873791	0.00810047923211895	0	0	0.025635103926097	0	0	0.162935386032007	10570
LUZP4	0	0.00908235550267883	0	0	0.153810623556582	0	0	0.162892979059261	10571
CYP2B6	0	0.0256900912790058	0	0	0.025635103926097	0.111549036506271	0	0.162874231711374	10572
CMAHP	0	0.128450456395029	0	0	0	0.0343647398527876	0	0.162815196247817	10573
TBXT	0	0	0	0	0.102540415704388	0.0602746627576672	0	0.162815078462055	10574
SEC14L2	0.0362335862751567	0	0	0	0.025635103926097	0.100912331313741	0	0.162781021514995	10575
SREBF1	0	0.0354928892670475	0.0176474030855944	0	0.025635103926097	0.0840026974179253	0	0.162778093696664	10576
ANP32B	0.012070796259762	0.00768507004072824	0	0	0.025635103926097	0.0365466280974091	0.0808314087759815	0.162769007099978	10577
OTULINL	0	0.00892459746665215	0	0	0.153810623556582	0	0	0.162735221023234	10578
NME3	0	0.101313036029882	0	0	0.025635103926097	0.035728420005676	0	0.162676559961655	10579
ZNF81	0	0.137013820154698	0	0	0.025635103926097	0	0	0.162648924080795	10580
SSR1	0	0.062010565156221	0	0	0.025635103926097	0.0750024084088619	0	0.16264807749118	10581
PRAMEF19	0	0	0	0	0.153810623556582	0.00872755297848575	0	0.162538176535068	10582
RBM12	0.126436170726758	0.0104552697065721	0	0	0.025635103926097	0	0	0.162526544359427	10583
UIMC1	0	0.00864570379581927	0	0	0.153810623556582	0	0	0.162456327352401	10584
TYK2	0.0946544010358789	0.0421478060046189	0	0	0.025635103926097	0	0	0.162437310966595	10585
SIRT5	0.136799791278132	0	0	0	0.025635103926097	0	0	0.162434895204229	10586
RPRD1B	0.122290722506209	0.0145024708833097	0	0	0.025635103926097	0	0	0.162428297315615	10587
TMX1	0	0.0557614384350514	0	0	0.025635103926097	0.0810026010815709	0	0.162399143442719	10588
TOMM5	0	0.00856336375966861	0	0	0.153810623556582	0	0	0.162373987316251	10589
CFD	0.0759444947915144	0.0321126140987573	0	0	0.025635103926097	0.0286372832106564	0	0.162329496027025	10590
ASCC2	0.113308918028351	0.0233546284354598	0	0	0.025635103926097	0	0	0.162298650389908	10591
SRPRA	0	0.100925358596094	0	0	0.025635103926097	0.035728420005676	0	0.162288882527867	10592
SNTG1	0	0.042816818798343	0	0	0.102540415704388	0.0169096338958161	0	0.162266868398547	10593
NOMO1	0	0.0149858865794201	0	0	0.025635103926097	0.121640269637645	0	0.162261260143162	10594
TMEM185A	0	0.0264456821989766	0	0	0.102540415704388	0.0332737957304769	0	0.162259893633841	10595
SHMT2	0	0.0266519667715115	0	0	0.025635103926097	0.109912620322805	0	0.162199691020413	10596
CORO1C	0	0.0249764776323668	0	0	0.025635103926097	0.111549036506271	0	0.162160618064735	10597
POLR2J3	0.10226490325817	0.0342534550386744	0	0	0.025635103926097	0	0	0.162153462222942	10598
SRSF2	0	0.0822082920928186	0	0	0.025635103926097	0.0542744700849583	0	0.162117866103874	10599
UBE2J1	0.00716078780141437	0.0627316182394328	0	0	0.025635103926097	0.0665475914609538	0	0.162075101427898	10600
FANCG	0	0.00824911187857985	0	0	0.153810623556582	0	0	0.162059735435162	10601
IFITM3	0	0.00824911187857985	0	0	0.153810623556582	0	0	0.162059735435162	10602
CYP24A1	0	0	0	0	0.025635103926097	0.13636801528884	0	0.162003119214937	10603
SLC52A1	0	0.042816818798343	0	0	0.102540415704388	0.0166368978652385	0	0.16199413236797	10604
ITGAM	0	0.0163482399048219	0	0	0.102540415704388	0.0430922928312734	0	0.161980948440483	10605
CDC73	0.0670180795655493	0.0315996330428666	0.0191600376357882	0	0.025635103926097	0.0185460500792822	0	0.161958904249583	10606
VPS37A	0	0.0197616086761583	0	0	0.025635103926097	0.035728420005676	0.0808314087759815	0.161956541383913	10607
WDR45	0.0482132125862951	0.0880803129565914	0	0	0.025635103926097	0	0	0.161928629468983	10608
MTF2	0.0766907920801647	0.0339303092364228	0	0	0.051270207852194	0	0	0.161891309168781	10609
C9orf78	0.102945297476978	0.033301970176489	0	0	0.025635103926097	0	0	0.161882371579564	10610
HLF	0	0.0249764776323668	0	0	0.102540415704388	0.0343647398527876	0	0.161881633189542	10611
EPC1	0.0525508057760367	0.0160563070493786	0	0	0.025635103926097	0.0676385355832646	0	0.161880752334777	10612
UBE2Z	0.102278482028653	0.0339303092364228	0	0	0.025635103926097	0	0	0.161843895191172	10613
SNRPN	0.0922155796068981	0.00633206475186763	0	0	0	0.0632747590940217	0	0.161822403452787	10614
CDCA7	0	0.0385351369185087	0	0	0.025635103926097	0.0976394989468093	0	0.161809739791415	10615
TBX5	0.0125578510657891	0.0467092568709197	0	0	0.102540415704388	0	0	0.161807523641097	10616
LYST	0.086843034951519	0.0405633020194829	0	0	0.025635103926097	0.00872755297848575	0	0.161768993875585	10617
SSMEM1	0	0.00795710791827614	0	0	0.153810623556582	0	0	0.161767731474858	10618
ARMC8	0	0.0275813863424909	0	0	0.025635103926097	0.108548940169916	0	0.161765430438504	10619
MCUR1	0.136108883241373	0	0	0	0.025635103926097	0	0	0.16174398716747	10620
TMEM18	0.136108883241373	0	0	0	0.025635103926097	0	0	0.16174398716747	10621
YIPF2	0.136108883241373	0	0	0	0.025635103926097	0	0	0.16174398716747	10622
NMRK1	0.10172381871157	0	0	0	0.025635103926097	0.0343647398527876	0	0.161723662490454	10623
ACOD1	0	0	0	0	0.153810623556582	0.00790934488675271	0	0.161719968443335	10624
CAVIN4	0	0	0	0	0.153810623556582	0.00790934488675271	0	0.161719968443335	10625
DND1	0	0.0395232173523167	0	0	0.025635103926097	0.0965485548244986	0	0.161706876102912	10626
ERP27	0	0.0395232173523167	0	0	0.025635103926097	0.0965485548244986	0	0.161706876102912	10627
SARM1	0	0.0272470665080365	0	0	0.025635103926097	0.108821676200494	0	0.161703846634628	10628
SLC44A5	0.103103700782967	0.0302236367988304	0	0	0.025635103926097	0.0027273603057768	0	0.161689801813671	10629
PFAS	0	0.0236619261780317	0	0	0.025635103926097	0.112367244598004	0	0.161664274702133	10630
SEC31A	0	0.042816818798343	0.0176474030855944	0	0.025635103926097	0.0755478804700173	0	0.161647206280052	10631
SMARCA5	0	0.0230552101221847	0	0	0.025635103926097	0.112912716659159	0	0.161603030707441	10632
LRRC7	0.013950302724008	0	0	0	0.025635103926097	0.0411831406172296	0.0808314087759815	0.161599956043316	10633
TIMM17A	0	0.0906709103964912	0	0	0.025635103926097	0.0452741810758948	0	0.161580195398483	10634
ABCB8	0.100181665329945	0	0	0	0.025635103926097	0.035728420005676	0	0.161545189261718	10635
TMA7	0.00766412332758403	0	0	0	0.153810623556582	0	0	0.161474746884166	10636
CTSV	0	0.0561970746728252	0	0	0.025635103926097	0.0796389209286825	0	0.161471099527605	10637
AIFM2	0	0	0	0	0.025635103926097	0.135822543227684	0	0.161457647153781	10638
DENND4A	0	0.0326964798096438	0	0	0.025635103926097	0.103094219558363	0	0.161425803294104	10639
NME1	0	0.020670188385407	0	0	0.025635103926097	0.115094604903781	0	0.161399897215285	10640
PBX4	0	0.020670188385407	0	0	0.025635103926097	0.115094604903781	0	0.161399897215285	10641
SYT4	0.116669337049867	0	0	0	0.025635103926097	0.0190915221404376	0	0.161395963116402	10642
ABCA3	0.00904701156547084	0.0214084093991715	0	0	0.025635103926097	0.105276107802984	0	0.161366632693724	10643
SSR3	0	0.0588231061995928	0	0	0.102540415704388	0	0	0.161363521903981	10644
ATP2B3	0.0350655425978894	0	0	0	0.025635103926097	0.100639595283164	0	0.16134024180715	10645
METAP2	0	0.0132228410994883	0	0	0.025635103926097	0.122458477729378	0	0.161316422754963	10646
RBM45	0	0.00961661170871876	0	0	0.025635103926097	0.126004046126888	0	0.161255761761704	10647
VAT1L	0	0.0963378422962718	0	0	0.025635103926097	0.0392739884031859	0	0.161246934625555	10648
MCTP2	0.0805588627659118	0.0550501955978696	0	0	0.025635103926097	0	0	0.161244162289878	10649
ZNF543	0.0145409771832881	0.0906709103964912	0	0	0.025635103926097	0.0302736993941224	0	0.161120690899999	10650
CALB2	0	0.0321126140987573	0	0	0.025635103926097	0.103366955588941	0	0.161114673613795	10651
ANKRA2	0.135417975204615	0	0	0	0.025635103926097	0	0	0.161053079130712	10652
TPCN1	0.135417975204615	0	0	0	0.025635103926097	0	0	0.161053079130712	10653
ZNF580	0.135417975204615	0	0	0	0.025635103926097	0	0	0.161053079130712	10654
ZNFX1	0.10491598875482	0.0304797693140747	0	0	0.025635103926097	0	0	0.161030861994992	10655
DARS2	0	0.0128450456395029	0	0	0.025635103926097	0.122458477729378	0	0.160938627294978	10656
TRIM26	0.0884362287050548	0.0468308955606877	0	0	0.025635103926097	0	0	0.160902228191839	10657
CALHM1	0.00708425174827099	0	0	0	0.153810623556582	0	0	0.160894875304853	10658
CALHM2	0.00708425174827099	0	0	0	0.153810623556582	0	0	0.160894875304853	10659
CALHM3	0.00708425174827099	0	0	0	0.153810623556582	0	0	0.160894875304853	10660
CALHM5	0.00708425174827099	0	0	0	0.153810623556582	0	0	0.160894875304853	10661
CALHM6	0.00708425174827099	0	0	0	0.153810623556582	0	0	0.160894875304853	10662
ILF3-DT	0.126518620860295	0	0	0	0	0.0343647398527876	0	0.160883360713083	10663
HNRNPUL2	0.129199802873791	0	0	0	0.025635103926097	0.00600019267270895	0	0.160835099472597	10664
XPA	0.10985437784456	0.0253282590074705	0	0	0.025635103926097	0	0	0.160817740778128	10665
NDFIP1	0	0.0462421643022105	0	0	0.051270207852194	0.0632747590940217	0	0.160787131248426	10666
MIR570HG	0.160756039867855	0	0	0	0	0	0	0.160756039867855	10667
TMEM63A	0.11399982606511	0.0183500651992899	0	0	0.025635103926097	0.0027273603057768	0	0.160712355496273	10668
CPNE1	0.0886818053993413	0	0	0	0.025635103926097	0.0463651251982055	0	0.160682034523644	10669
QTRT2	0	0.0270422013463219	0	0	0.025635103926097	0.108003468108761	0	0.16068077338118	10670
FOS	0.0288746703012406	0.00686376484553591	0	0	0.051270207852194	0.0736387282559735	0	0.160647371254944	10671
MNT	0	0	0	0	0.102540415704388	0.0580927745130458	0	0.160633190217434	10672
ZC3H11A	0.134952675913988	0	0	0	0.025635103926097	0	0	0.160587779840085	10673
KRTAP9-3	0	0.00676055033658048	0	0	0.153810623556582	0	0	0.160571173893162	10674
UQCRH	0.00515944424265069	0.0171267275193372	0	0	0.102540415704388	0.035728420005676	0	0.160555007472052	10675
PRKCD	0	0.0147402163076263	0	0	0.025635103926097	0.0392739884031859	0.0808314087759815	0.160480717412891	10676
ITPKB	0	0.0458751629982247	0	0	0.051270207852194	0.0632747590940217	0	0.16042012994444	10677
SP6	0	0.0304797693140747	0	0	0.025635103926097	0.0234552986296804	0.0808314087759815	0.160401580645834	10678
CMTM5	0	0.00656316200558543	0	0	0.153810623556582	0	0	0.160373785562167	10679
NPNT	0	0.042816818798343	0	0	0.025635103926097	0.091912042304678	0	0.160363965029118	10680
KLHL5	0.134727067167857	0	0	0	0.025635103926097	0	0	0.160362171093954	10681
AXIN1	0	0.0462421643022105	0.0115620916767688	0	0.102540415704388	0	0	0.160344671683367	10682
ZNF655	0.0849816885212636	0.0164479242944854	0	0	0.025635103926097	0.0332737957304769	0	0.160338512472323	10683
BET1L	0.0704726197493405	0.0642252281975146	0	0	0.025635103926097	0	0	0.160332951872952	10684
GNAL	0	0	0.0179625352835515	0	0.025635103926097	0.116731021087247	0	0.160328660296895	10685
KRTAP10-1	0	0.00646872801989355	0	0	0.153810623556582	0	0	0.160279351576476	10686
E2F8	0	0.0713613646639051	0	0	0.025635103926097	0.0632747590940217	0	0.160271227684024	10687
RNASEH2A	0.12159981446945	0.0130312057212348	0	0	0.025635103926097	0	0	0.160266124116782	10688
PCDHA12	0	0.0233546284354598	0	0	0.102540415704388	0.0343647398527876	0	0.160259783992635	10689
LINC00240	0.160249851394939	0	0	0	0	0	0	0.160249851394939	10690
ITGB5	0	0.0168066017713122	0.00653183101220053	0	0.102540415704388	0.0343647398527876	0	0.160243588340688	10691
TLN1	0	0.0374647164485502	0	0	0.025635103926097	0.097094026885654	0	0.160193847260301	10692
TRPC1	0	0.0680031827973684	0	0	0.051270207852194	0.0409104045866519	0	0.160183795236214	10693
TMCO4	0.0565140605895938	0	0	0	0.025635103926097	0.0780025047452164	0	0.160151669260907	10694
SLC5A8	0	0.0267605117489644	0	0	0.102540415704388	0.0308191714552778	0	0.16012009890863	10695
FRMD8	0.0163783484389834	0	0	0	0.102540415704388	0.0411831406172296	0	0.160101904760601	10696
PKNOX1	0	0.0233546284354598	0	0	0.025635103926097	0.0302736993941224	0.0808314087759815	0.160094840531661	10697
AQP5	0	0	0	0	0.025635103926097	0.134458863074796	0	0.160093967000893	10698
SLC33A1	0	0.0607535942408922	0.0239500470447353	0	0.025635103926097	0.0496379575651377	0	0.159976702776862	10699
KDM5A	0.0700651504284649	0.0249764776323668	0	0	0.025635103926097	0.0392739884031859	0	0.159950720390115	10700
ARIH1	0.0940506074907119	0.0217186762020581	0	0	0.025635103926097	0.0185460500792822	0	0.159950437698149	10701
DDT	0	0.0467092568709197	0	0	0.025635103926097	0.0875482658154352	0	0.159892626612452	10702
TTC33	0	0.0453354551982456	0	0	0.051270207852194	0.0632747590940217	0	0.159880422144461	10703
DCAF8	0.106399837660769	0.0278088616937692	0	0	0.025635103926097	0	0	0.159843803280635	10704
NPC1	0.0775918431191105	0.0116019767066478	0	0	0.025635103926097	0.0450014450453171	0	0.159830368797172	10705
MAPKAPK2	0	0.0364521565445353	0	0	0.025635103926097	0.0169096338958161	0.0808314087759815	0.15982830314243	10706
SOWAHA	0	0	0	0	0.051270207852194	0.108548940169916	0	0.159819148022111	10707
BRSK1	0.0984066733958118	0	0	0	0.025635103926097	0.035728420005676	0	0.159770197327585	10708
KNOP1	0	0.00595465691897486	0	0	0.153810623556582	0	0	0.159765280475557	10709
MTMR14	0	0.038673255688826	0	0	0.102540415704388	0.0185460500792822	0	0.159759721472496	10710
RBAK	0	0.0405633020194829	0	0	0.025635103926097	0.0935484584881441	0	0.159746864433724	10711
PDCD5	0	0.0525479139797846	0	0	0.025635103926097	0.0815480731427262	0	0.159731091048608	10712
PSMD4	0.0947044887803974	0.0191990005999688	0	0	0.025635103926097	0.0201824662627483	0	0.159721059569211	10713
PCK1	0	0.0168066017713122	0	0	0.102540415704388	0.0403649325254966	0	0.159711950001197	10714
PPP6R2	0.0994907572931866	0.0345828151832771	0	0	0.025635103926097	0	0	0.159708676402561	10715
IP6K2	0.134039163079085	0	0	0	0.025635103926097	0	0	0.159674267005182	10716
RNMT	0.134036159131099	0	0	0	0.025635103926097	0	0	0.159671263057196	10717
KRTAP4-12	0	0.00583865710886496	0	0	0.153810623556582	0	0	0.159649280665447	10718
DYNC1I1	0	0.0625497874619272	0	0	0.025635103926097	0.0714568400113521	0	0.159641731399376	10719
CNKSR1	0.108356084740261	0	0	0	0.051270207852194	0	0	0.159626292592455	10720
CUL5	0.0702697455542953	0.0132228410994883	0	0	0.025635103926097	0.0504561656568707	0	0.159583856236751	10721
HDAC4	0.0337945046361965	0.030929102522636	0.0239500470447353	0	0.025635103926097	0.0452741810758948	0	0.15958293920556	10722
KRTAP9-2	0	0.00576380253054618	0	0	0.153810623556582	0	0	0.159574426087128	10723
ELMOD1	0	0	0	0	0.025635103926097	0.133913391013641	0	0.159548494939738	10724
OSBPL1A	0	0	0	0	0.025635103926097	0.133913391013641	0	0.159548494939738	10725
GALNT10	0	0.042816818798343	0	0	0.051270207852194	0.0654566473386431	0	0.15954367398918	10726
OTOA	0	0	0	0	0.153810623556582	0.00572745664213127	0	0.159538080198713	10727
TNF	0	0.00567289081870791	0	0	0.153810623556582	0	0	0.15948351437529	10728
PCID2	0	0.0457196539711121	0.0215550423402617	0	0.025635103926097	0.0665475914609538	0	0.159457391698425	10729
CDH2	0	0.0211565457591813	0	0	0.102540415704388	0.035728420005676	0	0.159425381469245	10730
EIF5A	0	0.0238186276758994	0	0	0.025635103926097	0.109912620322805	0	0.159366351924801	10731
PPM1A	0.0742507390482288	0.0345828151832771	0.0221077357336018	0	0.025635103926097	0.0027273603057768	0	0.159303754196981	10732
STAMBP	0.0994907572931866	0.0341450580290584	0	0	0.025635103926097	0	0	0.159270919248342	10733
F13B	0	0.042816818798343	0	0	0.102540415704388	0.0139095375594617	0	0.159266772062193	10734
GC	0	0	0	0	0.153810623556582	0.00545472061155359	0	0.159265344168136	10735
